id,name,column,handle,url,verdict,detail,action
14120828,"Bortnyk, Olexandr",chesscom,Oleksandr_Bortnyk,https://www.chess.com/member/Oleksandr_Bortnyk,alive,200,no action
14120828,"Bortnyk, Olexandr",chesscomPlayer,oleksandr-bortnyk,https://www.chess.com/players/oleksandr-bortnyk,alive,200,no action
14120828,"Bortnyk, Olexandr",chessgames,117639,https://www.chessgames.com/perl/chessplayer?pid=117639,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14120828,"Bortnyk, Olexandr",lichess,Night-King96,https://lichess.org/@/Night-King96,unknown,ConnectionResetError,"rate-limited or server error - not judged, will be retried"
14120828,"Bortnyk, Olexandr",x,BortnykChess,https://x.com/BortnykChess,alive,200,no action
2800055,"Boruchovsky, Avital",chesscom,AvitalBor,https://www.chess.com/member/AvitalBor,alive,200,no action
2800055,"Boruchovsky, Avital",chesscomPlayer,avital-boruchovsky,https://www.chess.com/players/avital-boruchovsky,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2800055,"Boruchovsky, Avital",chessgames,113368,https://www.chessgames.com/perl/chessplayer?pid=113368,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14507927,"Bosiocic, Marin",chesscom,Bosiocic,https://www.chess.com/member/Bosiocic,alive,200,no action
14507927,"Bosiocic, Marin",chesscomPlayer,marin-bosiocic,https://www.chess.com/players/marin-bosiocic,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14507927,"Bosiocic, Marin",chessgames,54641,https://www.chessgames.com/perl/chessplayer?pid=54641,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14507927,"Bosiocic, Marin",lichess,MarinBosiocic,https://lichess.org/@/MarinBosiocic,unknown,ConnectionResetError,"rate-limited or server error - not judged, will be retried"
5500010,"Bouaziz, Slim",chesscomPlayer,slim-bouaziz,https://www.chess.com/players/slim-bouaziz,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
5500010,"Bouaziz, Slim",chessgames,16990,https://www.chessgames.com/perl/chessplayer?pid=16990,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
45102422,"Boyer, Mahel",chesscom,kingofthenil,https://www.chess.com/member/kingofthenil,alive,200,no action
45102422,"Boyer, Mahel",chesscomPlayer,mahel-boyer,https://www.chess.com/players/mahel-boyer,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1011014,"Brandenburg, Daan",chesscom,daanbrandenburg,https://www.chess.com/member/daanbrandenburg,alive,200,no action
1011014,"Brandenburg, Daan",chesscomPlayer,daan-brandenburg,https://www.chess.com/players/daan-brandenburg,alive,200,no action
1011014,"Brandenburg, Daan",chessgames,70008,https://www.chessgames.com/perl/chessplayer?pid=70008,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1011014,"Brandenburg, Daan",lichess,DaanBrandenburg,https://lichess.org/@/DaanBrandenburg,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4663527,"Braun, Arik",chesscom,Baby_Legs,https://www.chess.com/member/Baby_Legs,alive,200,no action
4663527,"Braun, Arik",chesscomPlayer,arik-braun,https://www.chess.com/players/arik-braun,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4663527,"Braun, Arik",chessgames,50268,https://www.chessgames.com/perl/chessplayer?pid=50268,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
913723,"Brenjo, Slavisa",chesscomPlayer,slavisa-brenjo,https://www.chess.com/players/slavisa-brenjo,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
913723,"Brenjo, Slavisa",chessgames,28626,https://www.chessgames.com/perl/chessplayer?pid=28626,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
600245,"Bricard, Emmanuel",chesscomPlayer,emmanuel-bricard,https://www.chess.com/players/emmanuel-bricard,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
600245,"Bricard, Emmanuel",chessgames,10970,https://www.chessgames.com/perl/chessplayer?pid=10970,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14506688,"Brkic, Ante",chesscom,DinoPopuslic,https://www.chess.com/member/DinoPopuslic,dead,HTTP 404,removed from roster.csv - replace with the current handle if you find one
14506688,"Brkic, Ante",chesscomPlayer,ante-brkic,https://www.chess.com/players/ante-brkic,alive,200,no action
14506688,"Brkic, Ante",chessgames,49227,https://www.chessgames.com/perl/chessplayer?pid=49227,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2073250,"Brodsky, David",chesscom,Binary010,https://www.chess.com/member/Binary010,alive,200,no action
2073250,"Brodsky, David",chesscomPlayer,david-brodsky,https://www.chess.com/players/david-brodsky,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2073250,"Brodsky, David",chessgames,147571,https://www.chessgames.com/perl/chessplayer?pid=147571,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14100932,"Brodsky, Michail",chesscom,konservator69,https://www.chess.com/member/konservator69,alive,200,no action
14100932,"Brodsky, Michail",chesscomPlayer,mykhajlo-brodskyj,https://www.chess.com/players/mykhajlo-brodskyj,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14100932,"Brodsky, Michail",chessgames,18168,https://www.chessgames.com/perl/chessplayer?pid=18168,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4635248,"Bromberger, Stefan",chesscomPlayer,stefan-bromberger,https://www.chess.com/players/stefan-bromberger,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4635248,"Bromberger, Stefan",chessgames,50823,https://www.chessgames.com/perl/chessplayer?pid=50823,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2037602,"Brown, Michael",chesscom,michaelq2d5,https://www.chess.com/member/michaelq2d5,alive,200,no action
2037602,"Brown, Michael",chesscomPlayer,michael-william-brown,https://www.chess.com/players/michael-william-brown,alive,200,no action
2037602,"Brown, Michael",chessgames,131360,https://www.chessgames.com/perl/chessplayer?pid=131360,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
813613,"Brunello, Sabino",chesscom,SabinoBrunello,https://www.chess.com/member/SabinoBrunello,alive,200,no action
813613,"Brunello, Sabino",chesscomPlayer,sabino-brunello,https://www.chess.com/players/sabino-brunello,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
813613,"Brunello, Sabino",chessgames,95809,https://www.chessgames.com/perl/chessplayer?pid=95809,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
813613,"Brunello, Sabino",facebook,GM-Sabino-Brunello-1477684022529185,,unchecked,returns HTTP 400 to all automated requests,cannot be tested from a server - left in place
1300024,"Brunner, Lucas",chesscomPlayer,lucas-brunner,https://www.chess.com/players/lucas-brunner,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1300024,"Brunner, Lucas",chessgames,15157,https://www.chessgames.com/perl/chessplayer?pid=15157,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
3503739,"Bruzon Batista, Lazaro",chesscom,GMLazaroBruzon,https://www.chess.com/member/GMLazaroBruzon,alive,200,no action
3503739,"Bruzon Batista, Lazaro",chesscomPlayer,lazaro-bruzon-batista,https://www.chess.com/players/lazaro-bruzon-batista,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
3503739,"Bruzon Batista, Lazaro",chessgames,49084,https://www.chessgames.com/perl/chessplayer?pid=49084,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
3503739,"Bruzon Batista, Lazaro",lichess,LazaroBruzon,https://lichess.org/@/LazaroBruzon,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4165314,"Bryakin, Mikhail",chesscomPlayer,mikhail-bryakin,https://www.chess.com/players/mikhail-bryakin,alive,200,no action
4165314,"Bryakin, Mikhail",chessgames,118154,https://www.chessgames.com/perl/chessplayer?pid=118154,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4165314,"Bryakin, Mikhail",lichess,Bryakin_Mikhail,https://lichess.org/@/Bryakin_Mikhail,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1700219,"Brynell, Stellan",chesscom,GoingKronos,https://www.chess.com/member/GoingKronos,alive,200,no action
1700219,"Brynell, Stellan",chesscomPlayer,stellan-brynell,https://www.chess.com/players/stellan-brynell,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1700219,"Brynell, Stellan",chessgames,18139,https://www.chessgames.com/perl/chessplayer?pid=18139,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1700219,"Brynell, Stellan",lichess,Canuara,https://lichess.org/@/Canuara,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4133285,"Bryzgalin, Kirill",chesscom,Norival,https://www.chess.com/member/Norival,alive,200,no action
4133285,"Bryzgalin, Kirill",chesscomPlayer,kirill-bryzgalin,https://www.chess.com/players/kirill-bryzgalin,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4133285,"Bryzgalin, Kirill",chessgames,53176,https://www.chessgames.com/perl/chessplayer?pid=53176,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
8601445,"Bu, Xiangzhi",chesscom,chesswolf1210,https://www.chess.com/member/chesswolf1210,alive,200,no action
8601445,"Bu, Xiangzhi",chesscomPlayer,bu-xiangzhi,https://www.chess.com/players/bu-xiangzhi,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
8601445,"Bu, Xiangzhi",chessgames,10762,https://www.chessgames.com/perl/chessplayer?pid=10762,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
960047,"Budisavljevic, Luka",chesscom,LuckyLuka04,https://www.chess.com/member/LuckyLuka04,dead,HTTP 404,removed from roster.csv - replace with the current handle if you find one
960047,"Budisavljevic, Luka",chesscomPlayer,luka-budisavljevic,https://www.chess.com/players/luka-budisavljevic,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
960047,"Budisavljevic, Luka",chessgames,156111,https://www.chessgames.com/perl/chessplayer?pid=156111,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4651340,"Buhmann, Rainer",chesscom,GM_Buhmann,https://www.chess.com/member/GM_Buhmann,alive,200,no action
4651340,"Buhmann, Rainer",chesscomPlayer,rainer-buhmann,https://www.chess.com/players/rainer-buhmann,alive,200,no action
4651340,"Buhmann, Rainer",chessgames,51575,https://www.chessgames.com/perl/chessplayer?pid=51575,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4651340,"Buhmann, Rainer",lichess,Buhmann,https://lichess.org/@/Buhmann,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
12400726,Bui Vinh,chesscom,Bui2512,https://www.chess.com/member/Bui2512,alive,200,no action
12400726,Bui Vinh,chesscomPlayer,vinh-bui,https://www.chess.com/players/vinh-bui,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
12400726,Bui Vinh,chessgames,79483,https://www.chessgames.com/perl/chessplayer?pid=79483,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14600030,"Bukic, Enver",chesscomPlayer,enver-bukic,https://www.chess.com/players/enver-bukic,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14600030,"Bukic, Enver",chessgames,42487,https://www.chessgames.com/perl/chessplayer?pid=42487,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4634284,"Bunzmann, Dimitrij",chesscomPlayer,dimitri-bunzmann,https://www.chess.com/players/dimitri-bunzmann,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4634284,"Bunzmann, Dimitrij",chessgames,52728,https://www.chessgames.com/perl/chessplayer?pid=52728,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1010697,"Burg, Twan",chesscom,Twannibal,https://www.chess.com/member/Twannibal,alive,200,no action
1010697,"Burg, Twan",chesscomPlayer,twan-burg,https://www.chess.com/players/twan-burg,alive,200,no action
1010697,"Burg, Twan",chessgames,95505,https://www.chessgames.com/perl/chessplayer?pid=95505,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2070901,"Burke, John M",chesscom,JMB2010,https://www.chess.com/member/JMB2010,alive,200,no action
2070901,"Burke, John M",chesscomPlayer,john-m-burke,https://www.chess.com/players/john-m-burke,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2070901,"Burke, John M",chessgames,153600,https://www.chessgames.com/perl/chessplayer?pid=153600,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4105109,"Burmakin, Vladimir",chesscom,burbur555,https://www.chess.com/member/burbur555,alive,200,no action
4105109,"Burmakin, Vladimir",chesscomPlayer,vladimir-burmakin,https://www.chess.com/players/vladimir-burmakin,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4105109,"Burmakin, Vladimir",chessgames,27079,https://www.chessgames.com/perl/chessplayer?pid=27079,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2806991,"Bykhovsky, Anatoly",chesscom,abykhovsky,https://www.chess.com/member/abykhovsky,alive,200,no action
2806991,"Bykhovsky, Anatoly",chesscomPlayer,anatoly-bykhovsky,https://www.chess.com/players/anatoly-bykhovsky,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2806991,"Bykhovsky, Anatoly",chessgames,26957,https://www.chessgames.com/perl/chessplayer?pid=26957,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4101057,"Bykhovsky, Avigdor",chesscom,reutik,https://www.chess.com/member/reutik,alive,200,no action
4101057,"Bykhovsky, Avigdor",chesscomPlayer,avigdor-bykhovsky,https://www.chess.com/players/avigdor-bykhovsky,alive,200,no action
4101057,"Bykhovsky, Avigdor",chessgames,99141,https://www.chessgames.com/perl/chessplayer?pid=99141,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4101057,"Bykhovsky, Avigdor",lichess,AVIGDOR1,https://lichess.org/@/AVIGDOR1,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
3502783,"Cabrera, Alexis",chesscomPlayer,alexis-cabrera,https://www.chess.com/players/alexis-cabrera,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
3502783,"Cabrera, Alexis",chessgames,36714,https://www.chessgames.com/perl/chessplayer?pid=36714,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
3502783,"Cabrera, Alexis",lichess,Minos44,https://lichess.org/@/Minos44,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
900249,"Cabrilo, Goran",chesscomPlayer,goran-cabrilo,https://www.chess.com/players/goran-cabrilo,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
900249,"Cabrilo, Goran",chessgames,21337,https://www.chessgames.com/perl/chessplayer?pid=21337,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
100013,"Campora, Daniel H.",chesscomPlayer,daniel-h-campora,https://www.chess.com/players/daniel-h-campora,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
100013,"Campora, Daniel H.",chessgames,15798,https://www.chessgames.com/perl/chessplayer?pid=15798,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
3400034,"Campos Moreno, Javier B.",chesscomPlayer,javier-benito-campos-moreno,https://www.chess.com/players/javier-benito-campos-moreno,alive,200,no action
3400034,"Campos Moreno, Javier B.",chessgames,48907,https://www.chessgames.com/perl/chessplayer?pid=48907,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
6302181,"Can, Emre",chesscom,MirMan90,https://www.chess.com/member/MirMan90,alive,200,no action
6302181,"Can, Emre",chesscomPlayer,emre-can,https://www.chess.com/players/emre-can,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
6302181,"Can, Emre",chessgames,56847,https://www.chessgames.com/perl/chessplayer?pid=56847,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
6383742,"Can, Isik",chesscom,IsikCan,https://www.chess.com/member/IsikCan,alive,200,no action
6383742,"Can, Isik",chesscomPlayer,isik-can,https://www.chess.com/players/isik-can,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
6383742,"Can, Isik",chessgames,140397,https://www.chessgames.com/perl/chessplayer?pid=140397,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
725056,"Cao, Sang",chesscomPlayer,cao-sang,https://www.chess.com/players/cao-sang,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
725056,"Cao, Sang",chessgames,49443,https://www.chessgames.com/perl/chessplayer?pid=49443,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4430492,"Cardoso Cardoso, Jose Gabriel",chesscom,TheBigBoss04,https://www.chess.com/member/TheBigBoss04,alive,200,no action
4430492,"Cardoso Cardoso, Jose Gabriel",chesscomPlayer,jose-gabriel-cardoso-cardoso,https://www.chess.com/players/jose-gabriel-cardoso-cardoso,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4430492,"Cardoso Cardoso, Jose Gabriel",chessgames,156104,https://www.chessgames.com/perl/chessplayer?pid=156104,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4430492,"Cardoso Cardoso, Jose Gabriel",lichess,Drthebigboss,https://lichess.org/@/Drthebigboss,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1503014,"Carlsen, Magnus",chesscom,MagnusCarlsen,https://www.chess.com/member/MagnusCarlsen,alive,200,no action
1503014,"Carlsen, Magnus",chesscomPlayer,magnus-carlsen,https://www.chess.com/players/magnus-carlsen,alive,200,no action
1503014,"Carlsen, Magnus",chessgames,52948,https://www.chessgames.com/perl/chessplayer?pid=52948,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1503014,"Carlsen, Magnus",lichess,DrNykterstein,https://lichess.org/@/DrNykterstein,alive,200,no action
1503014,"Carlsen, Magnus",x,MagnusCarlsen,https://x.com/MagnusCarlsen,alive,200,no action
1503014,"Carlsen, Magnus",website,https://magnuscarlsen.com,https://magnuscarlsen.com,alive,200,no action
1503014,"Carlsen, Magnus",facebook,magnuschess,,unchecked,returns HTTP 400 to all automated requests,cannot be tested from a server - left in place
1503014,"Carlsen, Magnus",instagram,magnus_carlsen,,unchecked,login wall answers 200 for missing profiles,cannot be tested from a server - left in place
1503014,"Carlsen, Magnus",youtube,UCbdcpQ5uPPymv7Ea0nnFfOw,,unchecked,consent page answers 200 for missing channels,cannot be tested from a server - left in place
1705814,"Carlsson, Pontus",chesscom,GMPontusCarlsson,https://www.chess.com/member/GMPontusCarlsson,alive,200,no action
1705814,"Carlsson, Pontus",chesscomPlayer,pontus-carlsson,https://www.chess.com/players/pontus-carlsson,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1705814,"Carlsson, Pontus",chessgames,50058,https://www.chessgames.com/perl/chessplayer?pid=50058,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1705814,"Carlsson, Pontus",x,GMCarlsson,https://x.com/GMCarlsson,alive,200,no action
1705814,"Carlsson, Pontus",website,https://pontus-carlsson.com/,https://pontus-carlsson.com/,alive,200,no action
2020009,"Caruana, Fabiano",chesscom,FabianoCaruana,https://www.chess.com/member/FabianoCaruana,alive,200,no action
2020009,"Caruana, Fabiano",chesscomPlayer,fabiano-caruana,https://www.chess.com/players/fabiano-caruana,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2020009,"Caruana, Fabiano",chessgames,76172,https://www.chessgames.com/perl/chessplayer?pid=76172,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2020009,"Caruana, Fabiano",x,FabianoCaruana,https://x.com/FabianoCaruana,alive,200,no action
2020009,"Caruana, Fabiano",website,http://www.caruanachess.com,http://www.caruanachess.com,dead,domain does not resolve,removed from roster.csv - replace with the current handle if you find one
2020009,"Caruana, Fabiano",facebook,CaruanaChess,,unchecked,returns HTTP 400 to all automated requests,cannot be tested from a server - left in place
2020009,"Caruana, Fabiano",instagram,fabianocaruana,,unchecked,login wall answers 200 for missing profiles,cannot be tested from a server - left in place
2020009,"Caruana, Fabiano",twitch,gmfabianocaruana,,unchecked,app shell answers 200 for missing channels,cannot be tested from a server - left in place
2807394,"Caspi, Israel",chesscom,CaspiIsrael,https://www.chess.com/member/CaspiIsrael,alive,200,no action
2807394,"Caspi, Israel",chesscomPlayer,israel-caspi,https://www.chess.com/players/israel-caspi,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2807394,"Caspi, Israel",chessgames,54722,https://www.chessgames.com/perl/chessplayer?pid=54722,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
3800954,"Castaneda, Georgui",chesscom,Kastanieda_Georgui,https://www.chess.com/member/Kastanieda_Georgui,alive,200,no action
3800954,"Castaneda, Georgui",chesscomPlayer,georgui-castaneda,https://www.chess.com/players/georgui-castaneda,alive,200,no action
3800954,"Castaneda, Georgui",chessgames,120884,https://www.chessgames.com/perl/chessplayer?pid=120884,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
3800954,"Castaneda, Georgui",website,https://chessrussian.ru/about/trainers/70/,https://chessrussian.ru/about/trainers/70/,dead,HTTP 404,removed from roster.csv - replace with the current handle if you find one
3404650,"Castellanos Rodriguez, Renier",chesscom,ThinkingSquares,https://www.chess.com/member/ThinkingSquares,alive,200,no action
3404650,"Castellanos Rodriguez, Renier",chesscomPlayer,renier-castellanos-rodriguez,https://www.chess.com/players/renier-castellanos-rodriguez,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
3404650,"Castellanos Rodriguez, Renier",chessgames,88633,https://www.chessgames.com/perl/chessplayer?pid=88633,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
600075,"Chabanon, Jean-Luc",chesscom,Chabanon,https://www.chess.com/member/Chabanon,alive,200,no action
600075,"Chabanon, Jean-Luc",chesscomPlayer,jean-luc-chabanon,https://www.chess.com/players/jean-luc-chabanon,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
600075,"Chabanon, Jean-Luc",chessgames,51919,https://www.chessgames.com/perl/chessplayer?pid=51919,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4167392,"Chadaev, Nikolai",chesscom,ChadaevNikolay,https://www.chess.com/member/ChadaevNikolay,alive,200,no action
4167392,"Chadaev, Nikolai",chesscomPlayer,nikolai-chadaev,https://www.chess.com/players/nikolai-chadaev,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4167392,"Chadaev, Nikolai",chessgames,105526,https://www.chessgames.com/perl/chessplayer?pid=105526,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4167392,"Chadaev, Nikolai",website,http://gmchadaev.ru/,http://gmchadaev.ru/,alive,200,no action
5004225,"Chanda, Sandipan",chesscomPlayer,chanda-sandipan,https://www.chess.com/players/chanda-sandipan,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
5004225,"Chanda, Sandipan",chessgames,53011,https://www.chessgames.com/perl/chessplayer?pid=53011,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
5004225,"Chanda, Sandipan",lichess,Kutastha,https://lichess.org/@/Kutastha,alive,200,no action
400050,"Chandler, Murray G",chesscomPlayer,murray-g-chandler,https://www.chess.com/players/murray-g-chandler,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
400050,"Chandler, Murray G",chessgames,11788,https://www.chessgames.com/perl/chessplayer?pid=11788,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
25006711,"Chandra, Akshat",chesscomPlayer,akshat-chandra,https://www.chess.com/players/akshat-chandra,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
25006711,"Chandra, Akshat",chessgames,139516,https://www.chessgames.com/perl/chessplayer?pid=139516,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
25006711,"Chandra, Akshat",lichess,BabaRamdev,https://lichess.org/@/BabaRamdev,alive,200,no action
25006711,"Chandra, Akshat",website,http://akshatchandra.com,http://akshatchandra.com,alive,200,no action
2602504,"Charbonneau, Pascal",chesscom,RealPascalC,https://www.chess.com/member/RealPascalC,alive,200,no action
2602504,"Charbonneau, Pascal",chesscomPlayer,pascal-charbonneau,https://www.chess.com/players/pascal-charbonneau,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2602504,"Charbonneau, Pascal",chessgames,49591,https://www.chessgames.com/perl/chessplayer?pid=49591,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2602504,"Charbonneau, Pascal",website,https://www.gmpascal.com,https://www.gmpascal.com,alive,200,no action
13500767,"Charnushevich, Aliaksei",chesscomPlayer,aliaksei-charnushevich,https://www.chess.com/players/aliaksei-charnushevich,alive,200,no action
13500767,"Charnushevich, Aliaksei",chessgames,125297,https://www.chessgames.com/perl/chessplayer?pid=125297,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
30908477,"Chasin, Nico",chesscom,TheNicoChasin,https://www.chess.com/member/TheNicoChasin,alive,200,no action
30908477,"Chasin, Nico",chesscomPlayer,nico-chasin,https://www.chess.com/players/nico-chasin,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2900440,"Chatalbashev, Boris",chesscomPlayer,boris-chatalbashev,https://www.chess.com/players/boris-chatalbashev,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2900440,"Chatalbashev, Boris",chessgames,44896,https://www.chessgames.com/perl/chessplayer?pid=44896,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2069342,"Checa, Nicolas",chesscom,SPEEDSKATER,https://www.chess.com/member/SPEEDSKATER,alive,200,no action
2069342,"Checa, Nicolas",chesscomPlayer,nicolas-d-checa,https://www.chess.com/players/nicolas-d-checa,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2069342,"Checa, Nicolas",chessgames,155733,https://www.chessgames.com/perl/chessplayer?pid=155733,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4100859,"Chekhov, Valery A",chesscomPlayer,valery-a-chekhov,https://www.chess.com/players/valery-a-chekhov,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4100859,"Chekhov, Valery A",chessgames,15410,https://www.chessgames.com/perl/chessplayer?pid=15410,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4300033,"Cheng, Bobby",chesscom,slackadaisacal,https://www.chess.com/member/slackadaisacal,alive,200,no action
4300033,"Cheng, Bobby",chesscomPlayer,bobby-cheng,https://www.chess.com/players/bobby-cheng,alive,200,no action
4300033,"Cheng, Bobby",chessgames,111775,https://www.chessgames.com/perl/chessplayer?pid=111775,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2905540,"Cheparinov, Ivan",chesscom,GMCheparinov,https://www.chess.com/member/GMCheparinov,alive,200,no action
2905540,"Cheparinov, Ivan",chesscomPlayer,ivan-cheparinov,https://www.chess.com/players/ivan-cheparinov,alive,200,no action
2905540,"Cheparinov, Ivan",chessgames,10930,https://www.chessgames.com/perl/chessplayer?pid=10930,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
